"","Alcohol","Attire","BYOB","BYOB_corkage","Corkage","Delivery","Dietary","Dogs","Drivethru","attributes_Good.For","Dancing","Groups","Happy_hour","TV","Music","Noise","Outdoor","Parking","Payments","Price","Smoking","Takeout","Reservations","Waiters","Wheelchairs","Wifi","business_id","categories","city","latitude","longitude","name","neighborhoods","open","review_count","stars","state","Accepts_CC","Romantic","Intimate","Touristy","Hipster","Divey","Classy","Trendy","Upscale","Casual"
"11988","full_bar","casual",FALSE,"no",FALSE,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': True}",FALSE,TRUE,TRUE,TRUE,"{u'dj': False, u'background_music': True, u'karaoke': False, u'live': False, u'video': False, u'jukebox': False}","average",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}","",1,"yes",TRUE,FALSE,TRUE,TRUE,"no","SsTxjxo8qvqBMvan1rzNzg","Bars,American (Traditional),Breakfast & Brunch,Nightlife,Lounges,Restaurants","Las Vegas",36.1336130336,-115.163122017,"The Peppermill Restaurant & Fireside Lounge","The Strip",TRUE,1215,4,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"12005","none","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': True, u'breakfast': True}",NA,TRUE,NA,FALSE,"","quiet",FALSE,"{u'garage': True, u'street': False, u'validated': False, u'lot': False, u'valet': False}","",2,NA,TRUE,FALSE,TRUE,TRUE,"no","WGNzivxscW54VZ2BfeLmmg","Food,Desserts,Breakfast & Brunch,Cafes,Restaurants","Las Vegas",36.1214517,-115.1696112,"Canyon Ranch SpaClub Las Vegas","The Strip",TRUE,80,3.5,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"12010","full_bar","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': True, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': True}",NA,TRUE,NA,TRUE,"","average",FALSE,"{u'garage': True, u'street': False, u'validated': False, u'lot': False, u'valet': True}","",2,NA,TRUE,FALSE,TRUE,TRUE,"no","_VN5hYv1VgNIBgwxTQZ_1Q","American (Traditional),Diners,Restaurants","Las Vegas",36.1082943796,-115.152589542,"Mr. Lucky's 24-7","Eastside",TRUE,494,3.5,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"12030","beer_and_wine","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': True, u'breakfast': True, u'brunch': False}",NA,TRUE,NA,FALSE,"","average",FALSE,"{u'garage': True, u'street': False, u'validated': False, u'lot': False, u'valet': False}","",2,NA,FALSE,FALSE,TRUE,TRUE,"no","mU57qypB4nLScxgowHNEUA","Buffets,Restaurants","Las Vegas",36.1044875,-115.1767584,"The Buffet","The Strip",TRUE,263,2.5,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"12034","none","casual",NA,NA,NA,TRUE,"",FALSE,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': True}",NA,TRUE,NA,FALSE,"","average",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",1,NA,TRUE,FALSE,TRUE,TRUE,"no","vk2V2-6-OOMqY16PlbS4MA","Cafes,Diners,Restaurants","Las Vegas",36.1511188,-115.1525981,"Tiffany's Cafe","Downtown",TRUE,96,3.5,"NV",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"12040","none","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': False, u'breakfast': True, u'brunch': True}",NA,TRUE,NA,NA,"",NA,FALSE,"{u'garage': True, u'street': True, u'validated': False, u'lot': False, u'valet': False}","",1,NA,TRUE,FALSE,FALSE,TRUE,NA,"fjaMSLUCjCFKdFgq5QiFkA","Restaurants","Madison",43.076314,-89.3837429,"Cafe Soleil","Capitol",FALSE,25,4.5,"WI",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12044","full_bar","casual",FALSE,"yes_free",FALSE,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': True, u'breakfast': True, u'brunch': False}",NA,TRUE,NA,NA,"",NA,FALSE,"{u'garage': True, u'street': False, u'validated': False, u'lot': False, u'valet': False}","",2,NA,FALSE,FALSE,TRUE,TRUE,NA,"TUTmH5K7aTOkC5E77EZEGQ","Buffets,Restaurants","Las Vegas",36.1135342,-115.1684081,"Big Kitchen Buffet","The Strip",FALSE,14,3,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12057","none","casual",FALSE,"yes_free",FALSE,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': False, u'breakfast': True, u'brunch': False}",NA,TRUE,NA,FALSE,"","average",FALSE,"{u'garage': True, u'street': False, u'validated': False, u'lot': False, u'valet': False}","",2,NA,TRUE,FALSE,FALSE,TRUE,"no","d38y2fkW1542SaoSTvE1og","Creperies,French,Restaurants","Las Vegas",36.1125266402,-115.171351433,"La Creperie","The Strip",TRUE,307,3.5,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"12062","beer_and_wine","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': False, u'breakfast': True, u'brunch': False}",NA,TRUE,NA,FALSE,"","average",FALSE,"{u'garage': False, u'street': True, u'validated': False, u'lot': True, u'valet': False}","",2,NA,TRUE,FALSE,TRUE,TRUE,NA,"cZr9IrNzMydiMT9tdtCGtA","Diners,Restaurants","Sun Prairie",43.182386,-89.211447,"Market Street Diner","",TRUE,48,3,"WI",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"12066","full_bar","casual",FALSE,"yes_free",FALSE,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': True, u'breakfast': True, u'brunch': True}",NA,TRUE,NA,FALSE,"","average",FALSE,"{u'garage': True, u'street': False, u'validated': False, u'lot': False, u'valet': False}","",2,NA,FALSE,FALSE,TRUE,TRUE,"no","6gJj6LSZY5HsOhaYpIvQxw","Arts & Entertainment,Buffets,Casinos,Event Planning & Services,Hotels & Travel,Restaurants,Hotels","Las Vegas",36.124423,-115.146372,"Lago Buffet","Eastside",FALSE,211,2.5,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"12075","full_bar","casual",FALSE,"no",FALSE,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': True, u'lunch': True, u'dinner': True, u'brunch': False, u'breakfast': True}",NA,TRUE,NA,FALSE,"","average",FALSE,"{u'garage': True, u'street': False, u'validated': False, u'lot': False, u'valet': False}","{}",2,NA,TRUE,TRUE,TRUE,TRUE,"no","jOuERtVf7QePnK9ZcdH5XA","Food,Desserts,American (Traditional),American (New),Restaurants","Las Vegas",36.1222764411,-115.17012246,"Grand Lux Cafe","The Strip",TRUE,1497,4,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"12090","beer_and_wine","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': True, u'brunch': False}",NA,TRUE,NA,FALSE,"","average",TRUE,"{u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}","",1,NA,TRUE,FALSE,FALSE,TRUE,"free","nQK95GJD_KB-bc_g14bD9g","Food,Coffee & Tea,American (New),Sandwiches,Restaurants","Madison",43.091172,-89.3558596,"Mermaid Cafe","Schenk - Atwood,Williamson - Marquette",TRUE,31,4,"WI",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"12094","beer_and_wine","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': True}",NA,TRUE,NA,FALSE,"","average",TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",2,NA,TRUE,TRUE,TRUE,TRUE,"free","rINqiBnIgisJ1T21OePKtQ","Bakeries,Food,Breakfast & Brunch,Comfort Food,Restaurants","Madison",43.107431,-89.3636588,"Manna Cafe & Bakery","",TRUE,82,4,"WI",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"12164","full_bar","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': True}",NA,TRUE,NA,FALSE,"","average",TRUE,"{u'garage': True, u'street': False, u'validated': False, u'lot': False, u'valet': False}","",2,NA,TRUE,TRUE,TRUE,TRUE,"no","vaq5SJubaZjIoGhgkwxxUA","American (New),Restaurants","Las Vegas",36.1259639214,-115.167703909,"Terrace Pointe Café","The Strip",TRUE,366,3.5,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"12171","none","casual",FALSE,"no",NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': False, u'breakfast': True, u'brunch': False}",NA,FALSE,NA,FALSE,"","average",FALSE,"{u'garage': True, u'street': False, u'validated': False, u'lot': False, u'valet': True}","",2,NA,TRUE,FALSE,FALSE,TRUE,"no","5nCo6iU2uysEthHY5m72Jw","Restaurants","Las Vegas",36.1275008,-115.1659163,"Drugstore Café","The Strip",TRUE,77,3.5,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"12174","full_bar","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': True, u'brunch': False}",NA,TRUE,NA,FALSE,"","average",FALSE,"{u'garage': True, u'street': False, u'validated': False, u'lot': False, u'valet': False}","",2,NA,FALSE,TRUE,TRUE,TRUE,"free","a9fNfb-CIF4MnDnvX5tkOw","American (Traditional),Restaurants","Las Vegas",36.1042048105,-115.178063823,"The Cafe at Monte Carlo","The Strip",TRUE,122,2.5,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"12175","full_bar","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': True, u'lunch': False, u'dinner': False, u'breakfast': True, u'brunch': False}",NA,TRUE,NA,FALSE,"","average",FALSE,"{u'garage': True, u'street': False, u'validated': False, u'lot': False, u'valet': True}","",2,NA,FALSE,FALSE,TRUE,TRUE,"no","Uhw6U1Nj-wtl2cSj2nrTrQ","Food,Coffee & Tea,American (Traditional),Restaurants","Las Vegas",36.175,-115.136389,"The Coffee Shop","",TRUE,108,2.5,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"12182","none","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': True, u'brunch': False}",NA,TRUE,NA,FALSE,"","average",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",2,NA,TRUE,FALSE,TRUE,TRUE,"free","6ii5JM4zVaonwvgVcj9mfQ","Breakfast & Brunch,American (Traditional),Restaurants","Las Vegas",36.053588,-115.171561,"IHOP","Southeast",TRUE,69,3,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"12191","none","casual",FALSE,"yes_free",FALSE,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': True, u'brunch': False}",NA,FALSE,NA,FALSE,"","average",FALSE,"{u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}","{}",1,NA,TRUE,FALSE,TRUE,TRUE,"no","ntN85eu27C04nwyPa8IHtw","Breakfast & Brunch,Restaurants","Phoenix",33.4566960574,-112.072327137,"Matt's Big Breakfast","",FALSE,727,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"12207","full_bar","casual",NA,"no",NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': True, u'brunch': False, u'breakfast': True}",FALSE,TRUE,TRUE,TRUE,"{u'dj': False, u'background_music': True, u'karaoke': False, u'live': False, u'video': False, u'jukebox': False}","average",TRUE,"{u'garage': False, u'street': False, u'validated': True, u'lot': False, u'valet': True}","",2,"no",TRUE,TRUE,TRUE,TRUE,"free","tdeHd2AVYlEnz9F1UGb84Q","Bars,American (Traditional),Nightlife,Lounges,American (New),Restaurants","Scottsdale",33.492914,-111.933566,"ZuZu at Hotel Valley Ho","",TRUE,202,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"12209","beer_and_wine","casual",NA,"yes_free",FALSE,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': True, u'brunch': True, u'breakfast': True}",NA,TRUE,NA,FALSE,"","average",FALSE,"{u'garage': True, u'street': False, u'validated': False, u'lot': False, u'valet': False}","",2,NA,FALSE,FALSE,TRUE,TRUE,"no","0_LZEAYsexEZS-OFTjdjNQ","Buffets,Restaurants","Las Vegas",36.1199282584,-115.172435045,"Flavors The Buffet","The Strip",TRUE,352,3,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"12236","full_bar","casual",NA,"no",NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': True}",NA,TRUE,NA,FALSE,"","average",TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",2,NA,TRUE,TRUE,TRUE,TRUE,"no","nvaAUTTl7oqiJDhuimNG6A","Breakfast & Brunch,Restaurants","Mesa",33.3841971,-111.8593691,"T.C. Eggington's","",TRUE,216,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"12253","beer_and_wine","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': False, u'breakfast': True, u'brunch': False}",NA,FALSE,NA,FALSE,"","average",TRUE,"{u'garage': True, u'street': False, u'validated': False, u'lot': False, u'valet': False}","",2,NA,TRUE,FALSE,TRUE,TRUE,"no","ZZcKMWza1-GqrmhzFHW_mw","Food,Bakeries,Coffee & Tea,Restaurants,Italian","Las Vegas",36.175,-115.136389,"Tintoretto Restaurant and Bakery","",TRUE,105,3,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"12254","full_bar","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': True}",NA,TRUE,NA,TRUE,"","average",FALSE,"{u'garage': True, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",2,NA,TRUE,FALSE,TRUE,TRUE,"paid","6BuCNx2gO_GYiXm2KRdMXQ","American (Traditional),Cafes,Restaurants","Las Vegas",36.115317,-115.19723,"24 Seven Cafe","",TRUE,132,3,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"12259","none","casual",NA,NA,NA,TRUE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': True}",NA,FALSE,NA,FALSE,"","average",TRUE,"{u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}","",2,NA,TRUE,FALSE,FALSE,TRUE,"free","iqLVYrsX25XUZqjRjvbYfg","Bakeries,Food,Coffee & Tea,Sandwiches,Restaurants","Phoenix",33.4586921291,-112.06556797,"Tammie Coe Cakes","",TRUE,132,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12269","full_bar","casual",NA,"no",NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': True}",NA,TRUE,NA,FALSE,"","average",FALSE,"{u'garage': True, u'street': False, u'validated': False, u'lot': False, u'valet': False}","",2,NA,TRUE,FALSE,TRUE,TRUE,"paid","TzOTe6yecv99lZuKQ6fPfA","American (Traditional),Diners,Restaurants","Las Vegas",36.091884759,-115.175557854,"Raffles Cafe","The Strip",TRUE,326,3,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"12293","full_bar","casual",NA,"no",NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': True, u'breakfast': True}",NA,TRUE,NA,FALSE,"","quiet",TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': True}","",3,NA,FALSE,TRUE,TRUE,TRUE,"paid","Z1KDov5DRTG-rYF_6TyO1A","Breakfast & Brunch,Italian,Restaurants","Las Vegas",36.0906646663,-115.174723589,"Verandah","The Strip",TRUE,227,4,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"12298","full_bar","casual",FALSE,"yes_free",FALSE,FALSE,"",NA,FALSE,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': True, u'brunch': False}",NA,TRUE,NA,FALSE,"","average",FALSE,"{u'garage': True, u'street': False, u'validated': False, u'lot': False, u'valet': False}","",2,NA,TRUE,FALSE,TRUE,TRUE,"no","DW6SI2KxcfXBHeo9jEr4lQ","Burgers,Sandwiches,Diners,Restaurants","Las Vegas",36.0954740039,-115.17661956,"Pyramid Cafe","The Strip",TRUE,179,3,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"12300","none","casual",FALSE,"yes_free",FALSE,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': True, u'brunch': False}",NA,TRUE,NA,TRUE,"","loud",FALSE,"{u'garage': True, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",2,NA,TRUE,FALSE,TRUE,TRUE,NA,"GO5VFRp50IUNwH_6udsF6g","Breakfast & Brunch,Restaurants","Henderson",35.952556,-115.0228736,"The Original Pancake House","",FALSE,72,3.5,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12305","none","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': True, u'brunch': False}",NA,TRUE,NA,NA,"",NA,FALSE,"{u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}","",1,NA,TRUE,FALSE,TRUE,TRUE,NA,"b8GZnPFdf9OskIFZp3-qSA","Breakfast & Brunch,American (Traditional),Restaurants","Las Vegas",36.104474,-115.136561,"Omelet House","University",FALSE,10,3.5,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12313","none","casual",FALSE,"yes_free",FALSE,FALSE,"",NA,FALSE,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': True, u'brunch': False}",NA,TRUE,NA,TRUE,"","average",TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",2,NA,TRUE,FALSE,TRUE,TRUE,"free","1yx2zLskVTe5WQdYjL2Apw","Burgers,Breakfast & Brunch,Sandwiches,Restaurants","Las Vegas",36.1443957,-115.2016373,"Egg & I","Westside",TRUE,832,4.5,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"12324","full_bar","casual",NA,NA,NA,FALSE,"",FALSE,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': True, u'brunch': False}",NA,TRUE,NA,FALSE,"","average",FALSE,"{u'garage': True, u'street': False, u'validated': False, u'lot': False, u'valet': True}","",2,NA,TRUE,FALSE,TRUE,TRUE,"no","-VnVvJzps8QkDbc1GmHnmQ","Cafes,Restaurants","Las Vegas",36.1025618,-115.169277,"Studio Café","Eastside,The Strip",FALSE,186,2.5,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"12334","full_bar","casual",FALSE,"no",NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': False, u'breakfast': True, u'brunch': False}",NA,TRUE,NA,FALSE,"","loud",FALSE,"{u'garage': True, u'street': False, u'validated': False, u'lot': False, u'valet': False}","",2,NA,TRUE,FALSE,TRUE,TRUE,"paid","wxf6JIS3U1U7d_GMwppq8Q","American (Traditional),Restaurants","Las Vegas",36.119556,-115.173336,"Augustus Cafe","The Strip",TRUE,66,3,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12341","full_bar","casual",FALSE,"yes_free",FALSE,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': True}",NA,TRUE,NA,FALSE,"","average",FALSE,"{u'garage': True, u'street': False, u'validated': False, u'lot': False, u'valet': False}","",2,NA,TRUE,FALSE,TRUE,TRUE,"no","tj1QON3SD7zzp6BE5BTLLw","American (Traditional),Restaurants","Las Vegas",36.1371122,-115.1529193,"Paradise Café","Eastside",TRUE,79,2,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"12380","beer_and_wine","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': True, u'brunch': True, u'breakfast': True}",NA,TRUE,NA,FALSE,"","average",FALSE,"{u'garage': True, u'street': False, u'validated': False, u'lot': False, u'valet': False}","",2,NA,FALSE,FALSE,TRUE,TRUE,"no","c12WDNrP2wyQgbnEYDdxCw","Buffets,Restaurants","Las Vegas",36.1020532611,-115.171354277,"MGM Grand Buffet","Eastside,The Strip",TRUE,503,2.5,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"12407","full_bar","casual",FALSE,"no",NA,FALSE,"",NA,FALSE,"{u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': False, u'breakfast': True, u'brunch': True}",NA,TRUE,NA,FALSE,"","average",FALSE,"{u'garage': True, u'street': False, u'validated': False, u'lot': False, u'valet': True}","{u'amex': True, u'cash_only': False, u'visa': True, u'mastercard': True, u'discover': True}",2,NA,TRUE,FALSE,TRUE,TRUE,"free","UpMR63WZgIn8VDKnYpDwXA","American (Traditional),American (New),Cafes,Restaurants","Las Vegas",36.112379,-115.174531,"Cafe Bellagio","The Strip",TRUE,447,3,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"12430","none","casual",FALSE,"no",FALSE,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': False, u'breakfast': True, u'brunch': False}",NA,FALSE,NA,FALSE,"","average",TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",1,NA,TRUE,FALSE,FALSE,TRUE,"free","JOZqBKIOB8WEBAWm7v1JFA","Breakfast & Brunch,Sandwiches,Restaurants","Phoenix",33.494927,-112.001969,"Acacia Cafe","",TRUE,123,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"12437","full_bar","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': True, u'breakfast': True, u'brunch': False}",NA,TRUE,NA,NA,"","average",FALSE,"{u'garage': True, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",2,NA,FALSE,FALSE,TRUE,TRUE,NA,"3o6Jr6gjh_IulczcWdt_Aw","Breakfast & Brunch,American (Traditional),Restaurants","Las Vegas",36.098909,-115.175557,"Sherwood Forest Cafe","The Strip",FALSE,49,2.5,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12457","beer_and_wine","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': True, u'brunch': True, u'breakfast': True}",NA,TRUE,NA,FALSE,"","average",FALSE,"{u'garage': True, u'street': False, u'validated': False, u'lot': False, u'valet': False}","",2,NA,FALSE,FALSE,TRUE,TRUE,"no","o7wCVuIalf_WbMJ1oX6Dnw","Buffets,Restaurants","Las Vegas",36.0114387079,-115.174912401,"Garden Buffet","Southeast",TRUE,153,2.5,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"12486","beer_and_wine","casual",NA,"yes_free",FALSE,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': True, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': True}",NA,TRUE,NA,FALSE,"","average",FALSE,"{u'garage': True, u'street': False, u'validated': False, u'lot': False, u'valet': False}","",1,NA,TRUE,FALSE,TRUE,TRUE,"no","OdKCcB8skRPVSk7yBGwang","American (Traditional),Hawaiian,Restaurants","Las Vegas",36.1727435,-115.1455849,"Market Street Cafe","Downtown",TRUE,323,3.5,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"12501","full_bar","casual",FALSE,"no",FALSE,FALSE,"",FALSE,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': True, u'brunch': False}",NA,TRUE,NA,FALSE,"","average",TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",2,NA,TRUE,TRUE,TRUE,TRUE,"no","xfwRO04KbAPw_zRotCfWQQ","Breakfast & Brunch,American (New),Restaurants","Las Vegas",36.144667,-115.239955,"Hash House A Go Go","Westside",TRUE,2201,4,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
